729,-35384,-109003,7424
730,-32762,-109003,7424
731,-33603,-109003,7424
732,-36498,-109003,7424
733,-35710,-109003,7424
734,-36855,-109003,7424
735,-38974,-109003,7424
736,-40613,-109003,7424
737,-40087,-109003,7424
738,-43456,-109003,7424
739,-44111,-109003,7424
740,-48114,-109003,7424
741,-44862,-109003,7424
742,-48644,-109003,7424
743,-41684,-109003,7424
744,-42384,-109003,7424
745,-43729,-109003,7424
746,-43437,-109003,7424
747,-41211,-109003,7424
748,-42563,-109003,7424
749,-39540,-109003,7424
750,-45174,-109003,7424
751,-46473,-109003,7424
752,-49871,-109003,7424
753,-46260,-109003,7424
754,-44322,-109003,7424
755,-48826,-109003,7424
756,-50128,-109003,7424
757,-49329,-109003,7424
758,-49209,-109003,7424
759,-48657,-109003,7424
760,-51143,-109003,7424
761,-51569,-109003,7424
762,-52234,-109003,7424
763,-52372,-109003,7424
764,-52844,-109003,7424
765,-50664,-109003,7424
766,-49087,-109003,7424
767,-50905,-109003,7424
768,-54962,-109003,7424
769,-56856,-109003,7424
770,-57773,-109003,7424
771,-58163,-109003,7424
772,-55752,-109003,7424
773,-56559,-109003,7424
774,-56384,-109003,7424
775,-59134,-109003,7424
776,-59140,-109003,7424
777,-59665,-109003,7424
778,-62854,-109003,7424
779,-63834,-109003,7424
780,-63821,-109003,7424
781,-66392,-109003,7424
782,-64518,-109003,7424
783,-65488,-109003,7424
784,-67094,-109003,7424
785,-68254,-109003,7424
786,-71569,-109003,7424
787,-73460,-109003,7424
788,-76518,-109003,7424
789,-76628,-109003,7424
790,-73873,-109003,7424
791,-73566,-109003,7424
792,-75468,-109003,7424
793,-71475,-109003,7424
794,-70048,-109003,7424
795,-70436,-109003,7424
796,-70469,-109003,7424
797,-72325,-109003,7424
798,-72373,-109003,7424
799,-73134,-109003,7424
800,-72661,-109003,7424
801,-76815,-109003,7424
802,-77937,-109003,7424
803,-81808,-109003,7424
804,-79643,-109003,7424
805,-78936,-109003,7424
806,-78251,-109003,7424
807,-78733,-109003,7424
808,-78735,-109003,7424
809,-81708,-109003,7424
810,-82706,-109003,7424
811,-86662,-109003,7424
812,-86395,-109003,7424
813,-83997,-109003,7424
814,-79758,-109003,7424
815,-76638,-109003,7424
816,-80948,-109003,7424
817,-80447,-109003,7424
818,-80767,-109003,7424
819,-79885,-109003,7424
820,-79109,-109003,7424
821,-74448,-109003,7424
822,-72975,-109003,7424
823,-73057,-109003,7424
824,-75624,-109003,7424
825,-77722,-109003,7424
826,-73637,-109003,7424
827,-75776,-109003,7424
828,-75013,-109003,7424
829,-79680,-109003,7424
830,-78307,-109003,7424
831,-72704,-109003,7424
832,-71336,-109003,7424
833,-75345,-109003,7424
834,-68178,-109003,7424
835,-66313,-109003,7424
836,-67964,-109003,7424
837,-67512,-109003,7424
838,-66049,-109003,7424
839,-68932,-109003,7424
840,-66488,-109003,7424
841,-65048,-109003,7424
842,-69449,-109003,7424
843,-72106,-109003,7424
844,-76241,-109003,7424
845,-74307,-109003,7424
846,-74063,-109003,7424
847,-68227,-109003,7424
848,-69812,-109003,7424
849,-71189,-109003,7424
850,-65810,-109003,7424
851,-68800,-109003,7424
852,-68306,-109003,7424
853,-65059,-109003,7424
854,-67340,-109003,7424
855,-67864,-109003,7424
856,-68020,-109003,7424
857,-70477,-109003,7424
858,-66612,-109003,7424
859,-64518,-109003,7424
860,-65411,-109003,7424
861,-67107,-109003,7424
862,-66648,-109003,7424
863,-61787,-109003,7424
864,-60739,-109003,7424
865,-63116,-109003,7424
866,-64739,-109003,7424
867,-70027,-109003,7424
868,-70644,-109003,7424
869,-71368,-109003,7424
870,-71883,-109003,7424
871,-72638,-109003,7424
872,-71207,-109003,7424
873,-66580,-109003,7424
874,-67430,-109003,7424
875,-66434,-109003,7424
876,-65487,-109003,7424
877,-67055,-109003,7424
878,-72169,-109003,7424
879,-72727,-109003,7424
880,-72813,-109003,7424
881,-68326,-109003,7424
882,-68259,-109003,7424
883,-67189,-109003,7424
884,-64460,-109003,7424
885,-63468,-109003,7424
886,-66200,-109003,7424
887,-66209,-109003,7424
888,-66194,-109003,7424
889,-66050,-109003,7424
890,-65445,-109003,7424
891,-65338,-109003,7424
892,-67466,-109003,7424
893,-68873,-109003,7424
894,-68423,-109003,7424
895,-70336,-109003,7424
896,-74590,-109003,7424
897,-75241,-109003,7424
898,-75584,-109003,7424
899,-71479,-109003,7424
900,-71703,-109003,7424
901,-71276,-109003,7424
902,-73948,-109003,7424
903,-70225,-109003,7424
904,-67978,-109003,7424
905,-68116,-109003,7424
906,-68505,-109003,7424
907,-66550,-109003,7424
908,-60617,-109003,7424
909,-57217,-109003,7424
910,-59055,-109003,7424
911,-58021,-109003,7424
912,-56433,-109003,7424
913,-56592,-109003,7424
914,-56025,-109003,7424
915,-57870,-109003,7424
916,-58470,-109003,7424
917,-56995,-109003,7424
918,-55131,-109003,7424
919,-52530,-109003,7424
920,-58023,-109003,7424
921,-56951,-109003,7424
922,-59769,-109003,7424
923,-66194,-109003,7424
924,-64660,-109003,7424
925,-58351,-109003,7424
926,-58199,-109003,7424
927,-56163,-109003,7424
928,-53594,-109003,7424
929,-51541,-109003,7424
930,-54878,-109003,7424
931,-49731,-109003,7424
932,-45314,-109003,7424
933,-44186,-109003,7424
934,-44685,-109003,7424
935,-42600,-109003,7424
936,-46718,-109003,7424
937,-47727,-109003,7424
938,-46698,-109003,7424
939,-43616,-109003,7424
940,-48261,-109003,7424
941,-45401,-109003,7424
942,-47103,-109003,7424
943,-49115,-109003,7424
944,-50177,-109003,7424
945,-55841,-109003,7424
946,-56128,-109003,7424
947,-57080,-109003,7424
948,-51964,-109003,7424
949,-53319,-109003,7424
950,-56183,-109003,7424
951,-54621,-109003,7424
952,-52702,-109003,7424
953,-53615,-109003,7424
954,-50589,-109003,7424
955,-53633,-109003,7424
956,-56742,-109003,7424
957,-54293,-109003,7424
958,-56285,-109003,7424
959,-57185,-109003,7424
960,-57794,-109003,7424
961,-56962,-109003,7424
962,-54965,-109003,7424
963,-56166,-109003,7424
964,-56335,-109003,7424
965,-57478,-109003,7424
966,-56200,-109003,7424
967,-54509,-109003,7424
968,-55574,-109003,7424
969,-54295,-109003,7424
970,-55891,-109003,7424
971,-57226,-109003,7424
972,-56095,-109003,7424
973,-58202,-109003,7424
974,-56625,-109003,7424
975,-61036,-109003,7424
976,-60185,-109003,7424
977,-65860,-109003,7424
978,-63741,-109003,7424
979,-64021,-109003,7424
980,-61423,-109003,7424
981,-60829,-109003,7424
982,-58295,-109003,7424
983,-58455,-109003,7424
984,-57357,-109003,7424
985,-55294,-109003,7424
986,-52818,-109003,7424
987,-52833,-109003,7424
988,-58304,-109003,7424
989,-59239,-109003,7424
990,-58181,-109003,7424
991,-62615,-109003,7424
992,-63302,-109003,7424
993,-62626,-109003,7424
994,-64395,-109003,7424
995,-61573,-109003,7424
996,-65042,-109003,7424
997,-62773,-109003,7424
998,-58496,-109003,7424
999,-58529,-109003,7424
1000,-57672,-109003,7424
1001,-59721,-109003,7424
1002,-58220,-109003,7424
1003,-51507,-109003,7424
1004,-48756,-109003,7424
1005,-51180,-109003,7424
1006,-51397,-109003,7424
1007,-50479,-109003,7424
1008,-49249,-109003,7424
1009,-55299,-109003,7424
1010,-56709,-109003,7424
1011,-55016,-109003,7424
1012,-52538,-109003,7424
1013,-58186,-109003,7424
1014,-59576,-109003,7424
1015,-61688,-109003,7424
1016,-63839,-109003,7424
1017,-61028,-109003,7424
1018,-58059,-109003,7424
1019,-59106,-109003,7424
1020,-60932,-109003,7424
1021,-61194,-109003,7424
1022,-60012,-109003,7424
1023,-55662,-109003,7424
1024,-58183,-109003,7424
1025,-59896,-109003,7424
1026,-60537,-109003,7424
1027,-58113,-109003,7424
1028,-57015,-109003,7424
1029,-58649,-109003,7424
1030,-62642,-109003,7424
1031,-56218,-109003,7424
1032,-57080,-109003,7424
1033,-57679,-109003,7424
1034,-59968,-109003,7424
1035,-57197,-109003,7424
1036,-56430,-109003,7424
1037,-52160,-109003,7424
1038,-54633,-109003,7424
1039,-54886,-109003,7424
1040,-51584,-109003,7424
1041,-49178,-109003,7424
1042,-49856,-109003,7424
1043,-51742,-109003,7424
1044,-49966,-109003,7424
1045,-46919,-109003,7424
1046,-44460,-109003,7424
1047,-50630,-109003,7424
1048,-54890,-109003,7424
1049,-57707,-109003,7424
1050,-53258,-109003,7424
1051,-50889,-109003,7424
1052,-47763,-109003,7424
1053,-41320,-109003,7424
1054,-38498,-109003,7424
1055,-37165,-109003,7424
1056,-35757,-109003,7424
1057,-34661,-109003,7424
1058,-29690,-109003,7424
1059,-30912,-109003,7424
1060,-27594,-109003,7424
1061,-26820,-109003,7424
1062,-29803,-109003,7424
1063,-33145,-109003,7424
1064,-36068,-109003,7424
1065,-37418,-109003,7424
1066,-33355,-109003,7424
1067,-36132,-109003,7424
1068,-35997,-109003,7424
1069,-33444,-109003,7424
1070,-32311,-109003,7424
1071,-29798,-109003,7424
1072,-27951,-109003,7424
1073,-26778,-109003,7424
